source_file,source_sheet,source_row_index,project_ean,project_name_raw,bid_schedule_type,line_no,bidder_name_raw,item_description_raw,columns_with_ref
PDX_15D147BidTab.xlsx,Bid Tab B (Port),14,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),14,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),14,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),14,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),14,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),14,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),15,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Engineer's Estimate,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),15,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),15,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),15,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),15,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),15,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),15,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),16,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Engineer's Estimate,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),16,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),16,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),16,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),16,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),16,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),16,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),17,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Engineer's Estimate,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),17,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),17,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),17,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),17,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),17,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),17,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),18,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Engineer's Estimate,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),18,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),18,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),18,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),18,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),18,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),18,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),19,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Engineer's Estimate,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),19,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),19,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),19,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),19,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),19,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),19,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),20,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Engineer's Estimate,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),20,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),20,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),20,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),20,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),20,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),20,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),21,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Engineer's Estimate,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),21,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),21,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),21,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),21,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),21,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),21,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),22,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Engineer's Estimate,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),22,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),22,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),22,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),22,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),22,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),22,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),23,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Engineer's Estimate,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),23,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Goodfella Bros., Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),23,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"K&E Excavating, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),23,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,"Kerr Contractors Oregon, Inc.",#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),23,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Kodiak Pacific Construction,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),23,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Nutter Corp.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),23,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,#REF!,Wildish Standard Paving Co.,#REF!,"line_no,item_description_raw,quantity_raw,unit_code_raw,total_price_raw"
PDX_15D147BidTab.xlsx,Bid Tab B (Port),24,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,Engineer's Estimate,Total Amount Bid Schedule B,schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),24,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,"Goodfella Bros., Inc.",Total Amount Bid Schedule B,schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),24,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,"K&E Excavating, Inc.",Total Amount Bid Schedule B,schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),24,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,"Kerr Contractors Oregon, Inc.",Total Amount Bid Schedule B,schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),24,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,Kodiak Pacific Construction,Total Amount Bid Schedule B,schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),24,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,Nutter Corp.,Total Amount Bid Schedule B,schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),24,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,Wildish Standard Paving Co.,Total Amount Bid Schedule B,schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),25,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,Engineer's Estimate,Total Amount Bid Schedules A and B (Basis of Award),schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),25,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,"Goodfella Bros., Inc.",Total Amount Bid Schedules A and B (Basis of Award),schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),25,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,"K&E Excavating, Inc.",Total Amount Bid Schedules A and B (Basis of Award),schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),25,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,"Kerr Contractors Oregon, Inc.",Total Amount Bid Schedules A and B (Basis of Award),schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),25,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,Kodiak Pacific Construction,Total Amount Bid Schedules A and B (Basis of Award),schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),25,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,Nutter Corp.,Total Amount Bid Schedules A and B (Basis of Award),schedule_total_raw
PDX_15D147BidTab.xlsx,Bid Tab B (Port),25,2015D147,TAXIWAY B CENTER AND EXITS REHABILITATION 0,BASE,,Wildish Standard Paving Co.,Total Amount Bid Schedules A and B (Basis of Award),schedule_total_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,8,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0001,Engineer's Estimate,"Mobilization, Cleanup, and Demobilization (Section 012200)",project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,8,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0001,Name of Contractor 1,"Mobilization, Cleanup, and Demobilization (Section 012200)",project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,8,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0001,Name of Contractor 2,"Mobilization, Cleanup, and Demobilization (Section 012200)",project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,8,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0001,Name of Contractor 3,"Mobilization, Cleanup, and Demobilization (Section 012200)",project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,8,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0001,Name of Contractor 4,"Mobilization, Cleanup, and Demobilization (Section 012200)",project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,8,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0001,Name of Contractor 5,"Mobilization, Cleanup, and Demobilization (Section 012200)",project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,8,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0001,Name of Contractor 6,"Mobilization, Cleanup, and Demobilization (Section 012200)",project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,8,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0001,Name of Contractor 7,"Mobilization, Cleanup, and Demobilization (Section 012200)",project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,8,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0001,Name of Contractor 8,"Mobilization, Cleanup, and Demobilization (Section 012200)",project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,9,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0002,Engineer's Estimate,Sweeper (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,9,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0002,Name of Contractor 1,Sweeper (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,9,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0002,Name of Contractor 2,Sweeper (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,9,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0002,Name of Contractor 3,Sweeper (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,9,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0002,Name of Contractor 4,Sweeper (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,9,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0002,Name of Contractor 5,Sweeper (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,9,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0002,Name of Contractor 6,Sweeper (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,9,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0002,Name of Contractor 7,Sweeper (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,9,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0002,Name of Contractor 8,Sweeper (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,10,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0003,Engineer's Estimate,Security Control Monitoring (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,10,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0003,Name of Contractor 1,Security Control Monitoring (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,10,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0003,Name of Contractor 2,Security Control Monitoring (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,10,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0003,Name of Contractor 3,Security Control Monitoring (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,10,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0003,Name of Contractor 4,Security Control Monitoring (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,10,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0003,Name of Contractor 5,Security Control Monitoring (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,10,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0003,Name of Contractor 6,Security Control Monitoring (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,10,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0003,Name of Contractor 7,Security Control Monitoring (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,10,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0003,Name of Contractor 8,Security Control Monitoring (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,11,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0004,Engineer's Estimate,Work Zone and Traffic Control (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,11,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0004,Name of Contractor 1,Work Zone and Traffic Control (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,11,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0004,Name of Contractor 2,Work Zone and Traffic Control (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,11,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0004,Name of Contractor 3,Work Zone and Traffic Control (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,11,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0004,Name of Contractor 4,Work Zone and Traffic Control (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,11,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0004,Name of Contractor 5,Work Zone and Traffic Control (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,11,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0004,Name of Contractor 6,Work Zone and Traffic Control (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,11,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0004,Name of Contractor 7,Work Zone and Traffic Control (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,11,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0004,Name of Contractor 8,Work Zone and Traffic Control (Section 012200),project_name_raw
PDX_2017D013.xlsx,Bid Tab Alternate A,12,2017D013,TAXIWAY K REHABILITATION #REF!,ALTERNATE,0005,Engineer's Estimate,Escort (Section 012200),project_name_raw
