item_id,project_id,line_no,item_group,item_subgroup,specification,pay_item_description,item_description_raw,item_label,pop_wbs_code,wbs_description,wbs_rule_id
1184,23,0063,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A5-9,Sign A5-9 (Section 344302),Sign A5-9 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1185,23,0064,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A6-2,Sign A6-2 (Section 344302),Sign A6-2 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1186,23,0065,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A6-3,Sign A6-3 (Section 344302),Sign A6-3 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1187,23,0066,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A6-9,Sign A6-9 (Section 344302),Sign A6-9 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1188,23,0067,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A6-10,Sign A6-10 (Section 344302),Sign A6-10 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1189,23,0068,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A6-11,Sign A6-11 (Section 344302),Sign A6-11 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1190,23,0069,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A6-12,Sign A6-12 (Section 344302),Sign A6-12 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1191,24,0001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Sweeper,Sweeper (Section 012200),Sweeper (Section 012200),1.7.Z10.015000,Temporary Facilities,temp_facilities
1192,24,0001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,C-105,Mobilization,Mobilization (Item C-105),Mobilization (Item C-105),1.7.Z10.015000,Temporary Facilities,temp_facilities
1193,24,0002,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Security Control Monitoring,Security Control Monitoring (Section 012200),Security Control Monitoring (Section 012200),1.6.F10.281300,Access Control,temp_security_access_control
1194,24,0002,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Cold Milling 3-Inch Depth,Cold Milling 3-Inch Depth (Item P-101),Cold Milling 3-Inch Depth (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
1195,24,0003,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Traffic Control,Traffic Control (Section 012200),Traffic Control (Section 012200),1.7.Z10.013500,Safety & Controls,temp_safety_controls
1196,24,0003,ROADWORK_PAVING,PAVING_EARTHWORK,P-603,Emulsified Asphalt Tack Coat,Emulsified Asphalt Tack Coat (Item P-603),Emulsified Asphalt Tack Coat (Item P-603),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
1197,24,0004,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Escort,Escort (Section 012200),Escort (Section 012200),1.7.Z10.013500,Safety & Controls,temp_safety_controls
1198,24,0004,ROADWORK_PAVING,PAVING_EARTHWORK,P-401,Asphalt Surface Course,Asphalt Surface Course (Item P-401),Asphalt Surface Course (Item P-401),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
1199,24,0005,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Inlet Protection,Inlet Protection (Section 015713),Inlet Protection (Section 015713),1.7.Z10.015000,Temporary Facilities,temp_facilities
1200,24,0005,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Marking,Marking (Item P-620),Marking (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
1201,24,0006,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Trench Drain Protection,Trench Drain Protection (Section 015713),Trench Drain Protection (Section 015713),1.7.Z10.015000,Temporary Facilities,temp_facilities
1202,24,0006,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Reflective Media,Reflective Media (Item P-620),Reflective Media (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
1203,24,0007,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Jet Blast Control Material,Jet Blast Control Material (Section 015713),Jet Blast Control Material (Section 015713),1.7.Z10.013500,Safety & Controls,temp_safety_controls
1204,24,0007,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Surface Preparation,Surface Preparation (Item P-620),Surface Preparation (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
1205,24,0008,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Sediment Fence,Sediment Fence (Section 015713),Sediment Fence (Section 015713),1.7.Z10.015000,Temporary Facilities,temp_facilities
1206,24,0008,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,026100,Contaminated Material Excavation and Disposal,Contaminated Material Excavation and Disposal (Section 026100),Contaminated Material Excavation and Disposal (Section 026100),,REVIEW_NEEDED,fallback_review
1207,24,0009,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,026100,Contaminated Material Excavation and Disposal - Wasco Landfill,Contaminated Material Excavation and Disposal - Wasco Landfill (Section 026100),Contaminated Material Excavation and Disposal - Wasco Landfill (Section 026100),,REVIEW_NEEDED,fallback_review
1208,24,0009,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,C-105,Mobilization,Mobilization (Item C-105),Mobilization (Item C-105),1.7.Z10.015000,Temporary Facilities,temp_facilities
1209,24,0010,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Full - Depth Asphalt Pavement Removal,Full-Depth Asphalt Pavement Removal - 10 to 19 Inches) (Item P-101),Full - Depth Asphalt Pavement Removal (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
1210,24,0011,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Cold Milling 3-Inch Depth,Cold Milling 3-Inch Depth (Item P-101),Cold Milling 3-Inch Depth (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
1211,24,0012,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Cold Milling Variable to 10-Inch Depth,Cold Milling Variable to 10-Inch Depth (Item P-101),Cold Milling Variable to 10-Inch Depth (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
1212,24,0013,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Cold Milling Surface Preparation,Cold Milling Surface Preparation (Item P-101),Cold Milling Surface Preparation (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
1213,24,0014,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Removal of Pipe and Other Buried Structures,Removal of Pipe and Other Buried Structures (Item P-101),Removal of Pipe and Other Buried Structures (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
1214,24,0015,ROADWORK_PAVING,PAVING_EARTHWORK,P-152,Unclassified Excavation,Unclassified Excavation (Item P-152),Unclassified Excavation (Item P-152),1.3.G20.311000,Earthwork,site_earthwork
1215,24,0016,ROADWORK_PAVING,PAVING_EARTHWORK,P-152,Existing Subgrade Stabilzation,Existing Subgrade Stabilzation (Item P-152),Existing Subgrade Stabilzation (Item P-152),1.3.G20.311000,Earthwork,site_earthwork
1216,24,0017,ROADWORK_PAVING,PAVING_EARTHWORK,P-209,Crushed Aggregate Base Course,Crushed Aggregate Base Course (Item P-209),Crushed Aggregate Base Course (Item P-209),1.3.G20.321000,Aggregate Base,site_aggregate_base
1217,24,0018,ROADWORK_PAVING,PAVING_EARTHWORK,P-209,Separation Geotextile,Separation Geotextile (Item P-209),Separation Geotextile (Item P-209),1.3.G20.321000,Aggregate Base,site_aggregate_base
1218,24,0019,ROADWORK_PAVING,PAVING_EARTHWORK,P-401,Asphalt Surface Course,Asphalt Surface Course (Item P-401),Asphalt Surface Course (Item P-401),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
1219,24,0020,ROADWORK_PAVING,PAVING_EARTHWORK,P-403,Asphalt Mixture Base Course,Asphalt Mixture Base Course (Item P-403),Asphalt Mixture Base Course (Item P-403),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
1220,24,0021,ROADWORK_PAVING,PAVING_EARTHWORK,P-603,Emulsified Asphalt Tack Coat,Emulsified Asphalt Tack Coat (Item P-603),Emulsified Asphalt Tack Coat (Item P-603),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
1221,24,0022,ROADWORK_PAVING,PAVING_EARTHWORK,P-605,Joint Sealing Filler,Joint Sealing Filler (Item P-605),Joint Sealing Filler (Item P-605),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
1222,24,0023,ROADWORK_PAVING,PAVING_EARTHWORK,P-606,Adhesive Compound,Adhesive Compound (Item P-606),Adhesive Compound (Item P-606),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
1223,24,0024,ROADWORK_PAVING,PAVING_EARTHWORK,P-610,Concrete,Concrete (Item P-610),Concrete (Item P-610),,REVIEW_NEEDED,fallback_review
1224,24,0025,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Surface Preparation,Surface Preparation (Item P-620),Surface Preparation (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
1225,24,0026,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Marking,Marking (Item P-620),Marking (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
1226,24,0027,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Reflective Media,Reflective Media (Item P-620),Reflective Media (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
1227,24,0028,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Temporary Runway and Taxiway Marking,Temporary Runway and Taxiway Marking (Item P-620),Temporary Runway and Taxiway Marking (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
1228,24,0029,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-701,Storm Sewer Pipe,12-Inch Storm Sewer Pipe (Item D-701),Storm Sewer Pipe (Item D-701),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
1229,24,0030,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-701,Storm Sewer Pipe,15-Inch Storm Sewer Pipe (Item D-701),Storm Sewer Pipe (Item D-701),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
1230,24,0031,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-701,Storm Sewer Pipe,18-Inch Storm Sewer Pipe (Item D-701),Storm Sewer Pipe (Item D-701),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
1231,24,0032,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-705,Perforated Storm Sewer Pipe,6-Inch Perforated Storm Sewer Pipe (Item D-705),Perforated Storm Sewer Pipe (Item D-705),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
1232,24,0033,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-705,Non - Perforated Pipe,6-Inch Non-Perforated Pipe (Item D-705),Non - Perforated Pipe (Item D-705),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
1233,24,0034,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-751,Manholes,48-Inch Manholes (Item D-751),Manholes (Item D-751),1.4.G30.334213,Manholes,manholes_structures
1234,24,0035,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-751,Manholes,60-Inch Manholes (Item D-751),Manholes (Item D-751),1.4.G30.334213,Manholes,manholes_structures
1235,24,0036,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-751,Catch Basins,Catch Basins (Item D-751),Catch Basins (Item D-751),1.4.G30.334213,Manholes,manholes_structures
1236,24,0037,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-751,Underdrain Cleanout,Underdrain Cleanout (Item D-751),Underdrain Cleanout (Item D-751),1.4.G30.334213,Manholes,manholes_structures
1237,24,0038,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-751,Connect to Existing Catch Basin/Manhole,Connect to Existing Catch Basin/Manhole (Item D-751),Connect to Existing Catch Basin/Manhole (Item D-751),1.4.G30.334213,Manholes,manholes_structures
1238,24,0039,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,T-901,Seeding,Seeding (Item T-901),Seeding (Item T-901),1.3.G20.329219,Seeding,landscape_seeding
1239,24,0040,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,T-905,Topsoil (Furnished from Off the Site),Topsoil (Furnished from Off the Site) (Item T-905),Topsoil (Furnished from Off the Site) (Item T-905),1.3.G20.329113,Topsoiling,landscape_topsoil
1240,24,0041,ELECTRICAL,AIRFIELD_LIGHTING,L-108,"No. 8 AWG, 5kV, L-824, Type C Cable, Installed in Trench, Duct Bank or Conduit","No. 8 AWG, 5kV, L-824, Type C Cable, Installed in Trench, Duct Bank or Conduit (Item L-108)","No. 8 AWG, 5kV, L-824, Type C Cable, Installed in Trench, Duct Bank or Conduit (Item L-108)",1.5.D50.260519,Conductors,electrical_conductors_l108
1241,24,0042,ELECTRICAL,AIRFIELD_LIGHTING,L-108,"No. 6 AWG, Solid, Bare Counterpoise Wire, Installed in Trench, Above the Duct Bank or Conduit, Including Connections/Terminations","No. 6 AWG, Solid, Bare Counterpoise Wire, Installed in Trench, Above the Duct Bank or Conduit, Including Connections/Terminations (Item L-108)","No. 6 AWG, Solid, Bare Counterpoise Wire, Installed in Trench, Above the Duct Bank or Conduit, Including Connections/Terminations (Item L-108)",1.5.D50.260519,Conductors,electrical_conductors_l108
1242,24,0043,ELECTRICAL,AIRFIELD_LIGHTING,L-108,Counterpoise Ground Rod,"Counterpoise Ground Rod, 10-Ft Long (Item L-108)",Counterpoise Ground Rod (Item L-108),1.5.D50.260519,Conductors,electrical_conductors_l108
1243,24,0044,ELECTRICAL,AIRFIELD_LIGHTING,L-110,PVC Encased in Concrete in New Structural AC,2-Inch PVC Encased in Concrete in New Structural AC (Item L-110),PVC Encased in Concrete in New Structural AC (Item L-110),1.5.D50.260533,Raceways,electrical_raceways_l110
1244,24,0045,ELECTRICAL,AIRFIELD_LIGHTING,L-110,PVC in Existing Structural AC,2-Inch PVC in Existing Structural AC (Item L-110),PVC in Existing Structural AC (Item L-110),1.5.D50.260533,Raceways,electrical_raceways_l110
1245,24,0046,ELECTRICAL,AIRFIELD_LIGHTING,L-110,PVC Direct Buried in Grass or under New AC Shoulder,2-Inch PVC Direct Buried in Grass or under New AC Shoulder (Item L-110),PVC Direct Buried in Grass or under New AC Shoulder (Item L-110),1.5.D50.260533,Raceways,electrical_raceways_l110
1246,24,0047,ELECTRICAL,POWER_DISTRIBUTION,260500,General Electrical Removal,General Electrical Removal (Section 260500),General Electrical Removal (Section 260500),1.5.D50.260500,Electrical Distribution,electrical_distribution
1247,24,0048,ELECTRICAL,POWER_DISTRIBUTION,260500,Temporary Circuit Connection,Temporary Circuit Connection (Section 260500),Temporary Circuit Connection (Section 260500),1.5.D50.260500,Electrical Distribution,electrical_distribution
1248,24,0049,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install Elevated Taxiway Edge Light on Existing Base Can with PF Transformer,Install Elevated Taxiway Edge Light on Existing Base Can with PF Transformer (Section 344300),Install Elevated Taxiway Edge Light on Existing Base Can with PF Transformer (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
1249,24,0050,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install Elevated Runway Guard Light on Existing Base Can with CF Transformer,Install Elevated Runway Guard Light on Existing Base Can with CF Transformer (Section 344300),Install Elevated Runway Guard Light on Existing Base Can with CF Transformer (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
1250,24,0051,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install Elevated Red Stop Bar Light on Existing Base Can with CF Transformer,Install Elevated Red Stop Bar Light on Existing Base Can with CF Transformer (Section 344300),Install Elevated Red Stop Bar Light on Existing Base Can with CF Transformer (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
1251,24,0052,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install In-Pavement Runway Guard Light on Existing Base Can with CF Transformer,Install In-Pavement Runway Guard Light on Existing Base Can with CF Transformer (Section 344300),Install In-Pavement Runway Guard Light on Existing Base Can with CF Transformer (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
1252,24,0053,ELECTRICAL,AIRFIELD_LIGHTING,344300,Install In-Pavement Runway Guard/Stop Bar Light on Existing Base Can with CF Transformer,Install In-Pavement Runway Guard/Stop Bar Light on Existing Base Can with CF Transformer (Section 344300),Install In-Pavement Runway Guard/Stop Bar Light on Existing Base Can with CF Transformer (Section 344300),1.5.D50.344300,Airfield Lighting,airfield_lighting
1253,24,0054,ELECTRICAL,AIRFIELD_LIGHTING,344300,"Install Taxiway Centerline Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer","Install Taxiway Centerline Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer (Section 344300)","Install Taxiway Centerline Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer (Section 344300)",1.5.D50.344300,Airfield Lighting,airfield_lighting
1254,24,0055,ELECTRICAL,AIRFIELD_LIGHTING,344300,"Install Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer","Install Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer (Section 344300)","Install Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer (Section 344300)",1.5.D50.344300,Airfield Lighting,airfield_lighting
1255,24,0056,ELECTRICAL,AIRFIELD_LIGHTING,344300,"Install PF Elevated Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer in Existing AC","Install PF Elevated Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer in Existing AC (Section 344300)","Install PF Elevated Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer in Existing AC (Section 344300)",1.5.D50.344300,Airfield Lighting,airfield_lighting
1256,24,0057,ELECTRICAL,AIRFIELD_LIGHTING,344301,Adjust Existing Taxiway Centerline Light to New Finish Elevation,Adjust Existing Taxiway Centerline Light to New Finish Elevation (Section 344301),Adjust Existing Taxiway Centerline Light to New Finish Elevation (Section 344301),1.5.D50.344300,Airfield Lighting,airfield_lighting
1257,24,0058,ELECTRICAL,AIRFIELD_LIGHTING,344301,Adjust Existing Base Can to New Finish Elevation,Adjust Existing Base Can to New Finish Elevation (Section 344301),Adjust Existing Base Can to New Finish Elevation (Section 344301),1.5.D50.344300,Airfield Lighting,airfield_lighting
1258,24,0059,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign A6-7,Sign A6-7 (Section 344302),Sign A6-7 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1259,24,0060,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign EA-15,Sign EA-15 (Section 344302),Sign EA-15 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1260,24,0061,ELECTRICAL,AIRFIELD_SIGNAGE,344302,Sign T-5,Sign T-5 (Section 344302),Sign T-5 (Section 344302),1.5.D50.344302,Airfield Signage,airfield_signage
1261,25,0,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,0,0,0,,REVIEW_NEEDED,fallback_review
1262,25,0001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Sweeper,Sweeper (Section 012200),Sweeper (Section 012200),1.7.Z10.015000,Temporary Facilities,temp_facilities
1263,25,0001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,C-105,Mobilization,Mobilization (Item C-105),Mobilization (Item C-105),1.7.Z10.015000,Temporary Facilities,temp_facilities
